state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Sabah,Kudat,2023,bumi_malay,5600,90500,6.19
Sabah,Kudat,2023,chinese,4500,90500,4.97
Sabah,Kudat,2023,other_citizen,300,90500,0.33
Sabah,Kudat,2023,indian,0,90500,0.0
Sabah,Kuala Penyu,2023,bumi_other,15200,24200,62.81
Sabah,Kuala Penyu,2023,bumi_malay,7200,24200,29.75
Sabah,Kuala Penyu,2023,other_noncitizen,1400,24200,5.79
Sabah,Kuala Penyu,2023,chinese,200,24200,0.83
Sabah,Kuala Penyu,2023,other_citizen,200,24200,0.83
Sabah,Kuala Penyu,2023,indian,0,24200,0.0
Sabah,Kota Marudu,2023,bumi_other,65800,72300,91.01
Sabah,Kota Marudu,2023,other_noncitizen,3000,72300,4.15
Sabah,Kota Marudu,2023,bumi_malay,1800,72300,2.49
Sabah,Kota Marudu,2023,chinese,1400,72300,1.94
Sabah,Kota Marudu,2023,other_citizen,300,72300,0.41
Sabah,Kota Marudu,2023,indian,0,72300,0.0
Sabah,Kota Kinabalu,2023,bumi_other,269300,525700,51.23
Sabah,Kota Kinabalu,2023,other_noncitizen,103400,525700,19.67
Sabah,Kota Kinabalu,2023,chinese,76300,525700,14.51
Sabah,Kota Kinabalu,2023,bumi_malay,69600,525700,13.24
Sabah,Kota Kinabalu,2023,other_citizen,5200,525700,0.99
Sabah,Kota Kinabalu,2023,indian,1900,525700,0.36
Sabah,Kota Belud,2023,bumi_other,100800,109600,91.97
Sabah,Kota Belud,2023,other_noncitizen,4200,109600,3.83
Sabah,Kota Belud,2023,bumi_malay,2300,109600,2.1
Sabah,Kota Belud,2023,chinese,1800,109600,1.64
Sabah,Kota Belud,2023,other_citizen,400,109600,0.36
Sabah,Kota Belud,2023,indian,100,109600,0.09
Sabah,Kinabatangan,2023,other_noncitizen,105300,149100,70.62
Sabah,Kinabatangan,2023,bumi_other,36600,149100,24.55
Sabah,Kinabatangan,2023,bumi_malay,3700,149100,2.48
Sabah,Kinabatangan,2023,other_citizen,3100,149100,2.08
Sabah,Kinabatangan,2023,chinese,300,149100,0.2
Sabah,Kinabatangan,2023,indian,100,149100,0.07
Sabah,Keningau,2023,bumi_other,124300,156100,79.63
Sabah,Keningau,2023,other_noncitizen,18100,156100,11.6
Sabah,Keningau,2023,chinese,7100,156100,4.55
Sabah,Keningau,2023,bumi_malay,5100,156100,3.27
Sabah,Keningau,2023,other_citizen,1400,156100,0.9
Sabah,Keningau,2023,indian,100,156100,0.06
Sabah,Kalabakan,2023,other_noncitizen,35400,53200,66.54
Sabah,Kalabakan,2023,bumi_other,17000,53200,31.95
Sabah,Kalabakan,2023,bumi_malay,500,53200,0.94
Sabah,Kalabakan,2023,other_citizen,200,53200,0.38
Sabah,Kalabakan,2023,chinese,100,53200,0.19
Sabah,Kalabakan,2023,indian,0,53200,0.0
Sabah,Beluran,2023,bumi_other,42000,83700,50.18
Sabah,Beluran,2023,other_noncitizen,38500,83700,46.0
Sabah,Beluran,2023,bumi_malay,2500,83700,2.99
Sabah,Beluran,2023,other_citizen,500,83700,0.6
Sabah,Beluran,2023,chinese,200,83700,0.24
Sabah,Beluran,2023,indian,0,83700,0.0
Sabah,Beaufort,2023,bumi_other,48200,77000,62.6
Sabah,Beaufort,2023,bumi_malay,17900,77000,23.25
Sabah,Beaufort,2023,other_noncitizen,6100,77000,7.92
Sabah,Beaufort,2023,chinese,4100,77000,5.32
Sabah,Beaufort,2023,other_citizen,600,77000,0.78
Sabah,Beaufort,2023,indian,100,77000,0.13
