state,district,date,ethnicity,population
Sarawak,Tanjung Manis,2020,bumi_malay,900
Sarawak,Simunjan,2020,chinese,900
Sarawak,Lubok Antu,2020,bumi_malay,800
Sarawak,Kabong,2020,chinese,800
Sarawak,Daro,2020,bumi_malay,800
Sarawak,Sebauh,2020,chinese,700
Sarawak,Lubok Antu,2020,other_noncitizen,700
Sarawak,Bukit Mabong,2020,other_noncitizen,700
Sarawak,Miri,2020,other_citizen,700
Sarawak,Pusa,2020,other_noncitizen,700
Sarawak,Samarahan,2020,indian,700
Sarawak,Miri,2020,indian,700
Sarawak,Dalat,2020,bumi_malay,700
Sarawak,Bintulu,2020,other_citizen,600
Sarawak,Tanjung Manis,2020,other_noncitizen,600
Sarawak,Sibu,2020,other_citizen,600
Sarawak,Tebedu,2020,bumi_malay,600
Sarawak,Belaga,2020,bumi_malay,600
Sarawak,Song,2020,chinese,500
Sarawak,Song,2020,bumi_malay,500
Sarawak,Sarikei,2020,other_noncitizen,500
Sarawak,Matu,2020,bumi_malay,500
Sarawak,Beluru,2020,chinese,500
Sarawak,Selangau,2020,chinese,500
Sarawak,Kanowit,2020,other_noncitizen,500
Sarawak,Subis,2020,other_citizen,400
Sarawak,Tebedu,2020,other_noncitizen,400
Sarawak,Maradong,2020,other_noncitizen,400
Sarawak,Belaga,2020,chinese,400
Sarawak,Tebedu,2020,chinese,400
Sarawak,Julau,2020,chinese,400
Sarawak,Kapit,2020,other_noncitizen,400
Sarawak,Selangau,2020,bumi_malay,300
Sarawak,Matu,2020,chinese,300
Sarawak,Samarahan,2020,other_citizen,300
Sarawak,Bintulu,2020,indian,300
Sarawak,Betong,2020,other_noncitizen,300
Sarawak,Asajaya,2020,other_noncitizen,300
Sarawak,Simunjan,2020,other_citizen,300
Sarawak,Telang Usan,2020,chinese,200
Sarawak,Lawas,2020,other_citizen,200
Sarawak,Daro,2020,chinese,200
Sarawak,Julau,2020,bumi_malay,200
Sarawak,Bukit Mabong,2020,chinese,200
Sarawak,Telang Usan,2020,bumi_malay,200
Sarawak,Tatau,2020,other_citizen,200
Sarawak,Pusa,2020,chinese,200
Sarawak,Sibu,2020,indian,200
Sarawak,Marudi,2020,other_citizen,200
Sarawak,Pakan,2020,chinese,200
Sarawak,Saratok,2020,other_noncitizen,200
Sarawak,Bau,2020,other_citizen,100
Sarawak,Belaga,2020,other_citizen,100
Sarawak,Bukit Mabong,2020,bumi_malay,100
Sarawak,Kabong,2020,other_noncitizen,100
Sarawak,Daro,2020,other_citizen,100
Sarawak,Bau,2020,indian,100
Sarawak,Beluru,2020,other_citizen,100
Sarawak,Lundu,2020,other_citizen,100
Sarawak,Limbang,2020,other_citizen,100
Sarawak,Tanjung Manis,2020,chinese,100
Sarawak,Sri Aman,2020,other_citizen,100
Sarawak,Telang Usan,2020,other_noncitizen,100
Sarawak,Pakan,2020,bumi_malay,100
Sarawak,Serian,2020,indian,100
Sarawak,Serian,2020,other_citizen,100
Sarawak,Sarikei,2020,other_citizen,100
Sarawak,Sebauh,2020,other_citizen,100
Sarawak,Pakan,2020,other_noncitizen,100
Sarawak,Mukah,2020,other_citizen,100
Sarawak,Maradong,2020,other_citizen,100
Sarawak,Matu,2020,other_citizen,100
Sarawak,Kabong,2020,indian,0
Sarawak,Julau,2020,indian,0
Sarawak,Daro,2020,indian,0
Sarawak,Julau,2020,other_noncitizen,0
Sarawak,Belaga,2020,indian,0
Sarawak,Betong,2020,other_citizen,0
Sarawak,Beluru,2020,indian,0
Sarawak,Betong,2020,indian,0
Sarawak,Bukit Mabong,2020,indian,0
Sarawak,Bukit Mabong,2020,other_citizen,0
Sarawak,Asajaya,2020,indian,0
Sarawak,Asajaya,2020,other_citizen,0
