state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Sabah,Pitas,2022,bumi_other,34400,37300,92.23
Sabah,Pitas,2022,other_noncitizen,1800,37300,4.83
Sabah,Pitas,2022,bumi_malay,700,37300,1.88
Sabah,Pitas,2022,chinese,300,37300,0.8
Sabah,Pitas,2022,other_citizen,100,37300,0.27
Sabah,Pitas,2022,indian,0,37300,0.0
Sabah,Penampang,2022,bumi_other,97600,163200,59.8
Sabah,Penampang,2022,chinese,33000,163200,20.22
Sabah,Penampang,2022,other_noncitizen,17300,163200,10.6
Sabah,Penampang,2022,bumi_malay,13000,163200,7.97
Sabah,Penampang,2022,other_citizen,1800,163200,1.1
Sabah,Penampang,2022,indian,500,163200,0.31
Sabah,Papar,2022,bumi_other,96700,152500,63.41
Sabah,Papar,2022,bumi_malay,37500,152500,24.59
Sabah,Papar,2022,other_noncitizen,11800,152500,7.74
Sabah,Papar,2022,chinese,5400,152500,3.54
Sabah,Papar,2022,other_citizen,1000,152500,0.66
Sabah,Papar,2022,indian,100,152500,0.07
Sabah,Nabawan,2022,bumi_other,27900,29300,95.22
Sabah,Nabawan,2022,other_noncitizen,1100,29300,3.75
Sabah,Nabawan,2022,bumi_malay,200,29300,0.68
Sabah,Nabawan,2022,chinese,100,29300,0.34
Sabah,Nabawan,2022,indian,0,29300,0.0
Sabah,Nabawan,2022,other_citizen,0,29300,0.0
Sabah,Lahad Datu,2022,bumi_other,121100,227000,53.35
Sabah,Lahad Datu,2022,other_noncitizen,78300,227000,34.49
Sabah,Lahad Datu,2022,bumi_malay,12400,227000,5.46
Sabah,Lahad Datu,2022,chinese,10000,227000,4.41
Sabah,Lahad Datu,2022,other_citizen,4800,227000,2.11
Sabah,Lahad Datu,2022,indian,400,227000,0.18
Sabah,Kunak,2022,other_noncitizen,32700,67900,48.16
Sabah,Kunak,2022,bumi_other,30400,67900,44.77
Sabah,Kunak,2022,other_citizen,2100,67900,3.09
Sabah,Kunak,2022,bumi_malay,2000,67900,2.95
Sabah,Kunak,2022,chinese,600,67900,0.88
Sabah,Kunak,2022,indian,100,67900,0.15
Sabah,Kudat,2022,bumi_other,69200,87300,79.27
Sabah,Kudat,2022,other_noncitizen,7600,87300,8.71
Sabah,Kudat,2022,bumi_malay,5600,87300,6.41
Sabah,Kudat,2022,chinese,4600,87300,5.27
Sabah,Kudat,2022,other_citizen,300,87300,0.34
Sabah,Kudat,2022,indian,0,87300,0.0
Sabah,Kuala Penyu,2022,bumi_other,15200,23700,64.14
Sabah,Kuala Penyu,2022,bumi_malay,7100,23700,29.96
Sabah,Kuala Penyu,2022,other_noncitizen,1000,23700,4.22
Sabah,Kuala Penyu,2022,chinese,200,23700,0.84
Sabah,Kuala Penyu,2022,other_citizen,200,23700,0.84
Sabah,Kuala Penyu,2022,indian,0,23700,0.0
Sabah,Kota Marudu,2022,bumi_other,64900,71100,91.28
Sabah,Kota Marudu,2022,other_noncitizen,2700,71100,3.8
Sabah,Kota Marudu,2022,bumi_malay,1800,71100,2.53
Sabah,Kota Marudu,2022,chinese,1400,71100,1.97
Sabah,Kota Marudu,2022,other_citizen,300,71100,0.42
Sabah,Kota Marudu,2022,indian,0,71100,0.0
Sabah,Kota Kinabalu,2022,bumi_other,266800,500700,53.29
Sabah,Kota Kinabalu,2022,other_noncitizen,81700,500700,16.32
Sabah,Kota Kinabalu,2022,chinese,76600,500700,15.3
Sabah,Kota Kinabalu,2022,bumi_malay,68900,500700,13.76
Sabah,Kota Kinabalu,2022,other_citizen,4800,500700,0.96
Sabah,Kota Kinabalu,2022,indian,1900,500700,0.38
Sabah,Kota Belud,2022,bumi_other,100000,108300,92.34
Sabah,Kota Belud,2022,other_noncitizen,3800,108300,3.51
Sabah,Kota Belud,2022,bumi_malay,2200,108300,2.03
Sabah,Kota Belud,2022,chinese,1800,108300,1.66
Sabah,Kota Belud,2022,other_citizen,400,108300,0.37
Sabah,Kota Belud,2022,indian,100,108300,0.09
Sabah,Kinabatangan,2022,other_noncitizen,94600,138100,68.5
Sabah,Kinabatangan,2022,bumi_other,36400,138100,26.36
Sabah,Kinabatangan,2022,bumi_malay,3600,138100,2.61
Sabah,Kinabatangan,2022,other_citizen,3100,138100,2.24
Sabah,Kinabatangan,2022,chinese,300,138100,0.22
Sabah,Kinabatangan,2022,indian,100,138100,0.07
Sabah,Keningau,2022,bumi_other,122600,153100,80.08
Sabah,Keningau,2022,other_noncitizen,17000,153100,11.1
Sabah,Keningau,2022,chinese,7100,153100,4.64
Sabah,Keningau,2022,bumi_malay,5000,153100,3.27
Sabah,Keningau,2022,other_citizen,1300,153100,0.85
Sabah,Keningau,2022,indian,100,153100,0.07
Sabah,Kalabakan,2022,other_noncitizen,28900,46600,62.02
Sabah,Kalabakan,2022,bumi_other,16900,46600,36.27
Sabah,Kalabakan,2022,bumi_malay,500,46600,1.07
Sabah,Kalabakan,2022,other_citizen,200,46600,0.43
Sabah,Kalabakan,2022,chinese,100,46600,0.21
Sabah,Kalabakan,2022,indian,0,46600,0.0
Sabah,Beluran,2022,bumi_other,41600,76300,54.52
Sabah,Beluran,2022,other_noncitizen,31500,76300,41.28
Sabah,Beluran,2022,bumi_malay,2500,76300,3.28
Sabah,Beluran,2022,other_citizen,500,76300,0.66
Sabah,Beluran,2022,chinese,200,76300,0.26
Sabah,Beluran,2022,indian,0,76300,0.0
Sabah,Beaufort,2022,bumi_other,47900,76200,62.86
Sabah,Beaufort,2022,bumi_malay,17800,76200,23.36
Sabah,Beaufort,2022,other_noncitizen,5700,76200,7.48
Sabah,Beaufort,2022,chinese,4100,76200,5.38
Sabah,Beaufort,2022,other_citizen,600,76200,0.79
Sabah,Beaufort,2022,indian,100,76200,0.13
