state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Sarawak,Kuching,2022,bumi_other,154200,615900,25.04
Sarawak,Kuching,2022,other_noncitizen,9300,615900,1.51
Sarawak,Kuching,2022,indian,2500,615900,0.41
Sarawak,Kuching,2022,other_citizen,1500,615900,0.24
Sarawak,Kapit,2022,bumi_other,32100,36300,88.43
Sarawak,Kapit,2022,chinese,2500,36300,6.89
Sarawak,Kapit,2022,bumi_malay,1300,36300,3.58
Sarawak,Kapit,2022,other_noncitizen,400,36300,1.1
Sarawak,Kapit,2022,indian,0,36300,0.0
Sarawak,Kapit,2022,other_citizen,0,36300,0.0
Sarawak,Kanowit,2022,bumi_other,21000,24500,85.71
Sarawak,Kanowit,2022,chinese,2100,24500,8.57
Sarawak,Kanowit,2022,bumi_malay,1000,24500,4.08
Sarawak,Kanowit,2022,other_noncitizen,400,24500,1.63
Sarawak,Kanowit,2022,indian,0,24500,0.0
Sarawak,Kanowit,2022,other_citizen,0,24500,0.0
Sarawak,Kabong,2022,bumi_malay,9200,18600,49.46
Sarawak,Kabong,2022,bumi_other,8500,18600,45.7
Sarawak,Kabong,2022,chinese,800,18600,4.3
Sarawak,Kabong,2022,other_noncitizen,100,18600,0.54
Sarawak,Kabong,2022,indian,0,18600,0.0
Sarawak,Kabong,2022,other_citizen,0,18600,0.0
Sarawak,Julau,2022,bumi_other,14700,15300,96.08
Sarawak,Julau,2022,chinese,400,15300,2.61
Sarawak,Julau,2022,bumi_malay,200,15300,1.31
Sarawak,Julau,2022,indian,0,15300,0.0
Sarawak,Julau,2022,other_citizen,0,15300,0.0
Sarawak,Julau,2022,other_noncitizen,0,15300,0.0
Sarawak,Daro,2022,bumi_other,16400,19600,83.67
Sarawak,Daro,2022,other_noncitizen,2000,19600,10.2
Sarawak,Daro,2022,bumi_malay,900,19600,4.59
Sarawak,Daro,2022,chinese,200,19600,1.02
Sarawak,Daro,2022,other_citizen,100,19600,0.51
Sarawak,Daro,2022,indian,0,19600,0.0
Sarawak,Dalat,2022,bumi_other,16700,21100,79.15
Sarawak,Dalat,2022,other_noncitizen,2600,21100,12.32
Sarawak,Dalat,2022,chinese,1100,21100,5.21
Sarawak,Dalat,2022,bumi_malay,700,21100,3.32
Sarawak,Dalat,2022,indian,0,21100,0.0
Sarawak,Dalat,2022,other_citizen,0,21100,0.0
Sarawak,Bukit Mabong,2022,bumi_other,9500,10500,90.48
Sarawak,Bukit Mabong,2022,other_noncitizen,700,10500,6.67
Sarawak,Bukit Mabong,2022,chinese,200,10500,1.9
Sarawak,Bukit Mabong,2022,bumi_malay,100,10500,0.95
Sarawak,Bukit Mabong,2022,indian,0,10500,0.0
Sarawak,Bukit Mabong,2022,other_citizen,0,10500,0.0
Sarawak,Bintulu,2022,bumi_other,105500,179800,58.68
Sarawak,Bintulu,2022,chinese,33600,179800,18.69
Sarawak,Bintulu,2022,bumi_malay,25000,179800,13.9
Sarawak,Bintulu,2022,other_noncitizen,14800,179800,8.23
Sarawak,Bintulu,2022,other_citizen,600,179800,0.33
Sarawak,Bintulu,2022,indian,300,179800,0.17
Sarawak,Betong,2022,bumi_other,19800,36500,54.25
Sarawak,Betong,2022,bumi_malay,15100,36500,41.37
Sarawak,Betong,2022,chinese,1300,36500,3.56
Sarawak,Betong,2022,other_noncitizen,300,36500,0.82
Sarawak,Betong,2022,indian,0,36500,0.0
Sarawak,Betong,2022,other_citizen,0,36500,0.0
Sarawak,Beluru,2022,bumi_other,16800,28100,59.79
Sarawak,Beluru,2022,other_noncitizen,7800,28100,27.76
Sarawak,Beluru,2022,bumi_malay,2900,28100,10.32
Sarawak,Beluru,2022,chinese,500,28100,1.78
Sarawak,Beluru,2022,other_citizen,100,28100,0.36
Sarawak,Beluru,2022,indian,0,28100,0.0
Sarawak,Belaga,2022,bumi_other,18700,22700,82.38
Sarawak,Belaga,2022,other_noncitizen,2800,22700,12.33
Sarawak,Belaga,2022,bumi_malay,700,22700,3.08
Sarawak,Belaga,2022,chinese,400,22700,1.76
Sarawak,Belaga,2022,other_citizen,100,22700,0.44
Sarawak,Belaga,2022,indian,0,22700,0.0
Sarawak,Bau,2022,bumi_other,38400,53100,72.32
Sarawak,Bau,2022,chinese,8700,53100,16.38
Sarawak,Bau,2022,bumi_malay,4800,53100,9.04
Sarawak,Bau,2022,other_noncitizen,1000,53100,1.88
Sarawak,Bau,2022,indian,100,53100,0.19
Sarawak,Bau,2022,other_citizen,100,53100,0.19
Sarawak,Asajaya,2022,bumi_malay,29300,34100,85.92
Sarawak,Asajaya,2022,bumi_other,3000,34100,8.8
Sarawak,Asajaya,2022,chinese,1500,34100,4.4
Sarawak,Asajaya,2022,other_noncitizen,300,34100,0.88
Sarawak,Asajaya,2022,indian,0,34100,0.0
Sarawak,Asajaya,2022,other_citizen,0,34100,0.0
